LOCATION_NAME,SAMPLE COLLECTION TIME,DOSE EQUIVALENT RATE (nSv/h),GAMMA COUNT RATE R02 (CPM),GAMMA COUNT RATE R03 (CPM),GAMMA COUNT RATE R04 (CPM),GAMMA COUNT RATE R05 (CPM),GAMMA COUNT RATE R06 (CPM),GAMMA COUNT RATE R07 (CPM),GAMMA COUNT RATE R08 (CPM),GAMMA COUNT RATE R09 (CPM),STATUS,SUM OF COUNT RATE R02 AND R03 (CPM)
FL: JACKSONVILLE,12/05/2020 13:20:00,36.0,1250.0,682.0,228.0,110.0,78.0,88.0,44.0,23.0,APPROVED,1932.0
FL: JACKSONVILLE,12/05/2020 14:20:00,38.0,1240.0,684.0,221.0,110.0,77.0,88.0,45.0,24.0,APPROVED,1924.0
FL: JACKSONVILLE,12/05/2020 15:20:00,37.0,1246.0,686.0,223.0,112.0,78.0,90.0,45.0,23.0,APPROVED,1932.0
FL: JACKSONVILLE,12/05/2020 16:21:00,37.0,1248.0,685.0,222.0,112.0,76.0,91.0,45.0,24.0,APPROVED,1933.0
FL: JACKSONVILLE,12/05/2020 17:21:00,37.0,1250.0,687.0,221.0,111.0,77.0,90.0,46.0,23.0,APPROVED,1937.0
FL: JACKSONVILLE,12/05/2020 18:21:00,36.0,1248.0,692.0,222.0,114.0,77.0,88.0,46.0,24.0,APPROVED,1940.0
FL: JACKSONVILLE,12/05/2020 19:21:00,37.0,1247.0,691.0,222.0,113.0,77.0,90.0,46.0,23.0,APPROVED,1938.0
FL: JACKSONVILLE,12/05/2020 20:21:00,37.0,1243.0,689.0,221.0,115.0,78.0,88.0,45.0,24.0,APPROVED,1932.0
FL: JACKSONVILLE,12/05/2020 21:22:00,38.0,1243.0,688.0,219.0,112.0,76.0,88.0,47.0,23.0,APPROVED,1931.0
FL: JACKSONVILLE,12/05/2020 22:22:00,36.0,1235.0,675.0,217.0,110.0,75.0,86.0,46.0,23.0,APPROVED,1910.0
FL: JACKSONVILLE,12/05/2020 23:22:00,37.0,1231.0,670.0,219.0,109.0,74.0,85.0,44.0,23.0,APPROVED,1901.0
FL: JACKSONVILLE,12/06/2020 00:22:00,37.0,1224.0,664.0,213.0,107.0,72.0,85.0,43.0,23.0,APPROVED,1888.0
FL: JACKSONVILLE,12/06/2020 01:23:00,37.0,1225.0,657.0,211.0,106.0,73.0,85.0,41.0,23.0,APPROVED,1882.0
FL: JACKSONVILLE,12/06/2020 02:23:00,36.0,1222.0,654.0,211.0,108.0,73.0,85.0,43.0,22.0,APPROVED,1876.0
FL: JACKSONVILLE,12/06/2020 03:23:00,37.0,1226.0,654.0,214.0,106.0,75.0,85.0,42.0,23.0,APPROVED,1880.0
FL: JACKSONVILLE,12/06/2020 04:23:00,37.0,1226.0,656.0,216.0,108.0,75.0,85.0,43.0,23.0,APPROVED,1882.0
FL: JACKSONVILLE,12/06/2020 05:23:00,39.0,1220.0,665.0,215.0,109.0,74.0,82.0,43.0,23.0,APPROVED,1885.0
FL: JACKSONVILLE,12/06/2020 06:24:00,38.0,1233.0,673.0,220.0,109.0,75.0,84.0,44.0,22.0,APPROVED,1906.0
FL: JACKSONVILLE,12/06/2020 07:24:00,37.0,1228.0,676.0,218.0,109.0,77.0,85.0,44.0,23.0,APPROVED,1904.0
FL: JACKSONVILLE,12/06/2020 08:24:00,37.0,1227.0,665.0,217.0,108.0,73.0,84.0,42.0,22.0,APPROVED,1892.0
FL: JACKSONVILLE,12/06/2020 09:24:00,36.0,1225.0,659.0,217.0,107.0,74.0,86.0,43.0,24.0,APPROVED,1884.0
FL: JACKSONVILLE,12/06/2020 10:24:00,37.0,1225.0,670.0,216.0,108.0,75.0,85.0,43.0,23.0,APPROVED,1895.0
FL: JACKSONVILLE,12/06/2020 11:25:00,38.0,1234.0,665.0,216.0,109.0,77.0,84.0,43.0,23.0,APPROVED,1899.0
FL: JACKSONVILLE,12/06/2020 12:25:00,37.0,1228.0,682.0,220.0,108.0,74.0,84.0,44.0,23.0,APPROVED,1910.0
FL: JACKSONVILLE,12/06/2020 13:25:00,38.0,1237.0,672.0,220.0,106.0,74.0,86.0,43.0,23.0,APPROVED,1909.0
FL: JACKSONVILLE,12/06/2020 14:25:00,37.0,1243.0,683.0,221.0,111.0,76.0,86.0,43.0,23.0,APPROVED,1926.0
FL: JACKSONVILLE,12/06/2020 15:26:00,35.0,1237.0,673.0,218.0,110.0,75.0,84.0,45.0,24.0,APPROVED,1910.0
FL: JACKSONVILLE,12/06/2020 16:26:00,36.0,1227.0,670.0,216.0,110.0,74.0,88.0,45.0,22.0,APPROVED,1897.0
FL: JACKSONVILLE,12/06/2020 17:26:00,37.0,1222.0,669.0,213.0,107.0,76.0,84.0,43.0,23.0,APPROVED,1891.0
FL: JACKSONVILLE,12/06/2020 18:26:00,38.0,1226.0,668.0,215.0,108.0,74.0,85.0,46.0,23.0,APPROVED,1894.0
FL: JACKSONVILLE,12/07/2020 19:09:00,37.0,1246.0,692.0,221.0,112.0,77.0,89.0,46.0,24.0,APPROVED,1938.0
FL: JACKSONVILLE,12/07/2020 21:09:00,39.0,1259.0,696.0,224.0,116.0,78.0,87.0,48.0,23.0,APPROVED,1955.0
FL: JACKSONVILLE,12/07/2020 22:10:00,39.0,1276.0,705.0,228.0,115.0,79.0,92.0,47.0,24.0,APPROVED,1981.0
FL: JACKSONVILLE,12/07/2020 23:10:00,40.0,1294.0,721.0,232.0,114.0,78.0,92.0,49.0,24.0,APPROVED,2015.0
FL: JACKSONVILLE,12/08/2020 00:10:00,39.0,1318.0,739.0,242.0,121.0,82.0,92.0,47.0,25.0,APPROVED,2057.0
FL: JACKSONVILLE,12/08/2020 01:10:00,38.0,1318.0,754.0,249.0,124.0,83.0,100.0,50.0,24.0,APPROVED,2072.0
FL: JACKSONVILLE,12/08/2020 02:10:00,39.0,1327.0,761.0,250.0,125.0,83.0,100.0,49.0,25.0,APPROVED,2088.0
FL: JACKSONVILLE,12/08/2020 03:11:00,39.0,1328.0,757.0,251.0,127.0,82.0,98.0,49.0,24.0,APPROVED,2085.0
FL: JACKSONVILLE,12/08/2020 04:11:00,38.0,1339.0,764.0,254.0,126.0,84.0,100.0,49.0,27.0,APPROVED,2103.0
FL: JACKSONVILLE,12/08/2020 05:11:00,37.0,1324.0,756.0,248.0,123.0,83.0,101.0,49.0,25.0,APPROVED,2080.0
FL: JACKSONVILLE,12/08/2020 06:11:00,36.0,1289.0,731.0,241.0,121.0,84.0,97.0,48.0,25.0,APPROVED,2020.0
FL: JACKSONVILLE,12/08/2020 07:11:00,38.0,1270.0,715.0,234.0,117.0,80.0,94.0,48.0,25.0,APPROVED,1985.0
FL: JACKSONVILLE,12/08/2020 08:12:00,37.0,1273.0,716.0,235.0,117.0,78.0,92.0,49.0,24.0,APPROVED,1989.0
FL: JACKSONVILLE,12/08/2020 09:12:00,37.0,1268.0,712.0,234.0,116.0,79.0,92.0,47.0,25.0,APPROVED,1980.0
FL: JACKSONVILLE,12/08/2020 10:12:00,36.0,1275.0,725.0,239.0,120.0,79.0,97.0,47.0,24.0,APPROVED,2000.0
FL: JACKSONVILLE,12/08/2020 11:12:00,38.0,1278.0,725.0,239.0,119.0,80.0,96.0,46.0,24.0,APPROVED,2003.0
FL: JACKSONVILLE,12/08/2020 12:13:00,36.0,1274.0,724.0,240.0,118.0,80.0,94.0,46.0,24.0,APPROVED,1998.0
FL: JACKSONVILLE,12/08/2020 13:13:00,38.0,1290.0,730.0,242.0,121.0,78.0,98.0,46.0,24.0,APPROVED,2020.0
FL: JACKSONVILLE,12/08/2020 14:13:00,38.0,1287.0,729.0,245.0,122.0,80.0,96.0,49.0,25.0,APPROVED,2016.0
FL: JACKSONVILLE,12/08/2020 15:13:00,36.0,1304.0,736.0,244.0,120.0,83.0,100.0,48.0,25.0,APPROVED,2040.0
FL: JACKSONVILLE,12/08/2020 16:13:00,37.0,1296.0,740.0,245.0,122.0,81.0,98.0,50.0,25.0,APPROVED,2036.0
FL: JACKSONVILLE,12/08/2020 17:14:00,37.0,1287.0,728.0,242.0,123.0,83.0,98.0,46.0,25.0,APPROVED,2015.0
FL: JACKSONVILLE,12/08/2020 18:14:00,36.0,1272.0,721.0,239.0,117.0,82.0,98.0,47.0,23.0,APPROVED,1993.0
FL: JACKSONVILLE,12/08/2020 19:14:00,36.0,1270.0,713.0,237.0,115.0,78.0,94.0,45.0,24.0,APPROVED,1983.0
FL: JACKSONVILLE,12/08/2020 20:14:00,37.0,1259.0,706.0,229.0,115.0,77.0,91.0,46.0,24.0,APPROVED,1965.0
FL: JACKSONVILLE,12/08/2020 21:14:00,39.0,1243.0,692.0,230.0,114.0,79.0,90.0,45.0,24.0,APPROVED,1935.0
FL: JACKSONVILLE,12/08/2020 22:15:00,36.0,1247.0,691.0,228.0,112.0,78.0,87.0,44.0,24.0,APPROVED,1938.0
FL: JACKSONVILLE,12/08/2020 23:15:00,36.0,1226.0,672.0,224.0,111.0,75.0,87.0,43.0,24.0,APPROVED,1898.0
FL: JACKSONVILLE,12/09/2020 00:15:00,37.0,1219.0,669.0,219.0,108.0,75.0,85.0,43.0,24.0,APPROVED,1888.0
FL: JACKSONVILLE,12/09/2020 01:15:00,36.0,1215.0,660.0,215.0,110.0,73.0,84.0,43.0,23.0,APPROVED,1875.0
FL: JACKSONVILLE,12/09/2020 02:16:00,36.0,1213.0,657.0,214.0,107.0,75.0,82.0,42.0,22.0,APPROVED,1870.0
FL: JACKSONVILLE,12/09/2020 03:16:00,38.0,1223.0,656.0,214.0,106.0,74.0,84.0,43.0,23.0,APPROVED,1879.0
FL: JACKSONVILLE,12/09/2020 04:16:00,36.0,1214.0,662.0,217.0,106.0,74.0,84.0,43.0,23.0,APPROVED,1876.0
FL: JACKSONVILLE,12/09/2020 05:16:00,37.0,1231.0,666.0,215.0,110.0,75.0,84.0,42.0,23.0,APPROVED,1897.0
FL: JACKSONVILLE,12/09/2020 06:16:00,36.0,1218.0,668.0,219.0,107.0,74.0,84.0,42.0,22.0,APPROVED,1886.0
FL: JACKSONVILLE,12/09/2020 07:17:00,35.0,1234.0,670.0,218.0,108.0,76.0,87.0,43.0,23.0,APPROVED,1904.0
FL: JACKSONVILLE,12/09/2020 08:17:00,36.0,1237.0,675.0,217.0,110.0,76.0,84.0,42.0,23.0,APPROVED,1912.0
FL: JACKSONVILLE,12/09/2020 09:17:00,36.0,1237.0,674.0,218.0,111.0,78.0,86.0,45.0,24.0,APPROVED,1911.0
FL: JACKSONVILLE,12/09/2020 10:17:00,35.0,1232.0,672.0,221.0,111.0,75.0,86.0,44.0,23.0,APPROVED,1904.0
FL: JACKSONVILLE,12/09/2020 11:18:00,35.0,1242.0,679.0,221.0,110.0,74.0,87.0,43.0,24.0,APPROVED,1921.0
FL: JACKSONVILLE,12/09/2020 12:18:00,36.0,1242.0,689.0,227.0,110.0,76.0,88.0,43.0,24.0,APPROVED,1931.0
FL: JACKSONVILLE,12/09/2020 13:18:00,35.0,1257.0,682.0,230.0,112.0,79.0,87.0,44.0,24.0,APPROVED,1939.0
FL: JACKSONVILLE,12/09/2020 14:18:00,36.0,1257.0,694.0,232.0,114.0,75.0,89.0,46.0,24.0,APPROVED,1951.0
FL: JACKSONVILLE,12/09/2020 15:18:00,37.0,1259.0,702.0,228.0,117.0,77.0,89.0,46.0,23.0,APPROVED,1961.0
FL: JACKSONVILLE,12/09/2020 16:19:00,39.0,1282.0,722.0,240.0,118.0,79.0,93.0,47.0,25.0,APPROVED,2004.0
FL: JACKSONVILLE,12/09/2020 17:19:00,35.0,1301.0,741.0,242.0,120.0,81.0,97.0,48.0,26.0,APPROVED,2042.0
FL: JACKSONVILLE,12/09/2020 18:19:00,39.0,1304.0,741.0,240.0,123.0,80.0,98.0,49.0,25.0,APPROVED,2045.0
FL: JACKSONVILLE,12/09/2020 19:19:00,37.0,1299.0,743.0,241.0,124.0,82.0,95.0,47.0,23.0,APPROVED,2042.0
FL: JACKSONVILLE,12/09/2020 20:19:00,38.0,1289.0,732.0,237.0,122.0,80.0,94.0,49.0,24.0,APPROVED,2021.0
FL: JACKSONVILLE,12/09/2020 21:20:00,38.0,1301.0,739.0,237.0,122.0,81.0,96.0,51.0,26.0,APPROVED,2040.0
FL: JACKSONVILLE,12/09/2020 22:20:00,39.0,1308.0,750.0,240.0,125.0,79.0,93.0,48.0,26.0,APPROVED,2058.0
FL: JACKSONVILLE,12/09/2020 23:20:00,39.0,1316.0,745.0,239.0,124.0,83.0,96.0,49.0,25.0,APPROVED,2061.0
FL: JACKSONVILLE,12/10/2020 00:20:00,37.0,1310.0,741.0,243.0,122.0,81.0,97.0,49.0,25.0,APPROVED,2051.0
FL: JACKSONVILLE,12/10/2020 01:21:00,36.0,1311.0,748.0,245.0,120.0,81.0,99.0,48.0,25.0,APPROVED,2059.0
FL: JACKSONVILLE,12/10/2020 02:21:00,37.0,1308.0,743.0,244.0,122.0,81.0,96.0,48.0,25.0,APPROVED,2051.0
FL: JACKSONVILLE,12/10/2020 03:21:00,37.0,1306.0,737.0,241.0,121.0,82.0,95.0,48.0,25.0,APPROVED,2043.0
FL: JACKSONVILLE,12/10/2020 04:21:00,36.0,1299.0,724.0,240.0,118.0,79.0,96.0,46.0,25.0,APPROVED,2023.0
FL: JACKSONVILLE,12/10/2020 05:21:00,37.0,1312.0,730.0,242.0,119.0,80.0,96.0,48.0,24.0,APPROVED,2042.0
FL: JACKSONVILLE,12/10/2020 06:22:00,37.0,1326.0,753.0,249.0,120.0,83.0,99.0,48.0,24.0,APPROVED,2079.0
FL: JACKSONVILLE,12/10/2020 07:22:00,38.0,1346.0,778.0,255.0,128.0,85.0,100.0,50.0,25.0,APPROVED,2124.0
FL: JACKSONVILLE,12/10/2020 08:22:00,39.0,1358.0,801.0,267.0,133.0,89.0,107.0,52.0,25.0,APPROVED,2159.0
FL: JACKSONVILLE,12/10/2020 09:22:00,38.0,1353.0,810.0,268.0,133.0,87.0,106.0,52.0,24.0,APPROVED,2163.0
FL: JACKSONVILLE,12/10/2020 10:22:00,39.0,1367.0,802.0,268.0,133.0,86.0,107.0,52.0,26.0,APPROVED,2169.0
FL: JACKSONVILLE,12/10/2020 11:23:00,38.0,1352.0,800.0,265.0,134.0,85.0,108.0,52.0,25.0,APPROVED,2152.0
FL: JACKSONVILLE,12/10/2020 12:23:00,36.0,1349.0,788.0,262.0,130.0,86.0,107.0,52.0,25.0,APPROVED,2137.0
FL: JACKSONVILLE,12/10/2020 13:23:00,38.0,1349.0,784.0,261.0,131.0,85.0,106.0,53.0,25.0,APPROVED,2133.0
FL: JACKSONVILLE,12/10/2020 14:23:00,38.0,1342.0,774.0,256.0,129.0,84.0,104.0,52.0,24.0,APPROVED,2116.0
FL: JACKSONVILLE,12/10/2020 15:24:00,36.0,1334.0,775.0,255.0,126.0,82.0,100.0,50.0,25.0,APPROVED,2109.0
FL: JACKSONVILLE,12/10/2020 16:24:00,37.0,1333.0,779.0,252.0,130.0,85.0,101.0,52.0,25.0,APPROVED,2112.0
FL: JACKSONVILLE,12/10/2020 17:24:00,39.0,1339.0,778.0,249.0,133.0,84.0,102.0,52.0,25.0,APPROVED,2117.0
FL: JACKSONVILLE,12/10/2020 18:24:00,38.0,1337.0,769.0,245.0,129.0,84.0,99.0,53.0,25.0,APPROVED,2106.0
FL: JACKSONVILLE,12/10/2020 19:24:00,37.0,1329.0,770.0,241.0,127.0,81.0,96.0,52.0,25.0,APPROVED,2099.0
FL: JACKSONVILLE,12/10/2020 20:25:00,37.0,1312.0,752.0,235.0,130.0,81.0,94.0,53.0,25.0,APPROVED,2064.0
FL: JACKSONVILLE,12/10/2020 21:25:00,38.0,1311.0,745.0,235.0,125.0,83.0,97.0,51.0,24.0,APPROVED,2056.0
FL: JACKSONVILLE,12/10/2020 22:25:00,40.0,1303.0,742.0,235.0,124.0,84.0,95.0,53.0,27.0,APPROVED,2045.0
FL: JACKSONVILLE,12/10/2020 23:25:00,37.0,1295.0,736.0,236.0,122.0,81.0,94.0,49.0,25.0,APPROVED,2031.0
FL: JACKSONVILLE,12/11/2020 00:25:00,38.0,1304.0,744.0,237.0,119.0,82.0,95.0,49.0,24.0,APPROVED,2048.0
FL: JACKSONVILLE,12/11/2020 01:26:00,37.0,1308.0,735.0,239.0,119.0,82.0,95.0,48.0,24.0,APPROVED,2043.0
FL: JACKSONVILLE,12/11/2020 02:26:00,36.0,1290.0,732.0,236.0,120.0,78.0,92.0,48.0,24.0,APPROVED,2022.0
FL: JACKSONVILLE,12/11/2020 03:26:00,37.0,1296.0,723.0,234.0,118.0,80.0,92.0,46.0,24.0,APPROVED,2019.0
FL: JACKSONVILLE,12/11/2020 04:26:00,36.0,1290.0,720.0,234.0,116.0,79.0,93.0,47.0,24.0,APPROVED,2010.0
FL: JACKSONVILLE,12/11/2020 05:27:00,36.0,1285.0,731.0,236.0,118.0,80.0,93.0,47.0,23.0,APPROVED,2016.0
FL: JACKSONVILLE,12/11/2020 06:27:00,37.0,1293.0,714.0,238.0,116.0,81.0,94.0,46.0,24.0,APPROVED,2007.0
FL: JACKSONVILLE,12/11/2020 07:27:00,37.0,1289.0,723.0,234.0,117.0,78.0,93.0,46.0,23.0,APPROVED,2012.0
FL: JACKSONVILLE,12/11/2020 08:27:00,36.0,1281.0,719.0,237.0,115.0,78.0,93.0,45.0,23.0,APPROVED,2000.0
FL: JACKSONVILLE,12/11/2020 09:27:00,38.0,1281.0,721.0,232.0,115.0,79.0,93.0,47.0,24.0,APPROVED,2002.0
FL: JACKSONVILLE,12/11/2020 10:28:00,37.0,1280.0,728.0,238.0,120.0,81.0,95.0,46.0,24.0,APPROVED,2008.0
FL: JACKSONVILLE,12/11/2020 11:28:00,36.0,1303.0,741.0,238.0,120.0,83.0,97.0,47.0,23.0,APPROVED,2044.0
FL: JACKSONVILLE,12/11/2020 12:28:00,37.0,1306.0,744.0,245.0,124.0,81.0,99.0,47.0,24.0,APPROVED,2050.0
FL: JACKSONVILLE,12/11/2020 13:28:00,36.0,1306.0,742.0,246.0,124.0,83.0,99.0,49.0,25.0,APPROVED,2048.0
FL: JACKSONVILLE,12/11/2020 14:28:00,36.0,1298.0,737.0,246.0,122.0,82.0,99.0,47.0,25.0,APPROVED,2035.0
FL: JACKSONVILLE,12/11/2020 15:29:00,37.0,1293.0,742.0,239.0,121.0,84.0,95.0,48.0,25.0,APPROVED,2035.0
FL: JACKSONVILLE,12/11/2020 16:29:00,38.0,1296.0,739.0,238.0,122.0,82.0,94.0,50.0,24.0,APPROVED,2035.0
FL: JACKSONVILLE,12/11/2020 17:29:00,38.0,1290.0,729.0,233.0,123.0,82.0,92.0,50.0,24.0,APPROVED,2019.0
FL: JACKSONVILLE,12/11/2020 18:29:00,36.0,1293.0,729.0,230.0,124.0,79.0,92.0,49.0,25.0,APPROVED,2022.0
FL: JACKSONVILLE,12/11/2020 19:30:00,38.0,1280.0,728.0,232.0,122.0,79.0,91.0,50.0,23.0,APPROVED,2008.0
FL: JACKSONVILLE,12/11/2020 20:30:00,35.0,1254.0,710.0,223.0,118.0,78.0,89.0,49.0,24.0,APPROVED,1964.0
FL: JACKSONVILLE,12/11/2020 21:58:00,36.0,1203.0,635.0,199.0,104.0,73.0,78.0,44.0,23.0,APPROVED,1838.0
FL: JACKSONVILLE,12/11/2020 22:59:00,37.0,1217.0,659.0,206.0,107.0,73.0,81.0,43.0,23.0,APPROVED,1876.0
FL: JACKSONVILLE,12/11/2020 23:59:00,35.0,1245.0,663.0,212.0,109.0,74.0,83.0,44.0,23.0,APPROVED,1908.0
FL: JACKSONVILLE,12/12/2020 00:59:00,36.0,1225.0,672.0,213.0,110.0,75.0,83.0,44.0,23.0,APPROVED,1897.0
FL: JACKSONVILLE,12/12/2020 01:59:00,35.0,1233.0,666.0,212.0,108.0,75.0,85.0,45.0,23.0,APPROVED,1899.0
FL: JACKSONVILLE,12/12/2020 03:00:00,36.0,1237.0,669.0,211.0,110.0,72.0,85.0,43.0,23.0,APPROVED,1906.0
FL: JACKSONVILLE,12/12/2020 04:00:00,40.0,1232.0,663.0,214.0,111.0,74.0,87.0,44.0,23.0,APPROVED,1895.0
FL: JACKSONVILLE,12/12/2020 05:00:00,38.0,1232.0,669.0,214.0,108.0,73.0,85.0,44.0,24.0,APPROVED,1901.0
FL: JACKSONVILLE,12/12/2020 06:00:00,38.0,1233.0,675.0,218.0,110.0,76.0,86.0,42.0,24.0,APPROVED,1908.0
FL: JACKSONVILLE,12/12/2020 07:00:00,37.0,1244.0,677.0,218.0,110.0,77.0,86.0,44.0,22.0,APPROVED,1921.0
FL: JACKSONVILLE,12/12/2020 08:01:00,37.0,1243.0,689.0,223.0,114.0,76.0,87.0,46.0,23.0,APPROVED,1932.0
FL: JACKSONVILLE,12/12/2020 09:01:00,41.0,1252.0,697.0,226.0,114.0,76.0,89.0,45.0,23.0,APPROVED,1949.0
FL: JACKSONVILLE,12/12/2020 10:01:00,36.0,1248.0,695.0,224.0,117.0,78.0,91.0,46.0,24.0,APPROVED,1943.0
FL: JACKSONVILLE,12/12/2020 11:01:00,37.0,1252.0,704.0,227.0,114.0,78.0,91.0,46.0,23.0,APPROVED,1956.0
FL: JACKSONVILLE,12/12/2020 12:02:00,37.0,1245.0,701.0,226.0,116.0,79.0,91.0,46.0,25.0,APPROVED,1946.0
FL: JACKSONVILLE,12/12/2020 13:02:00,36.0,1257.0,711.0,234.0,117.0,78.0,90.0,47.0,24.0,APPROVED,1968.0
FL: JACKSONVILLE,12/12/2020 14:02:00,37.0,1239.0,707.0,230.0,116.0,80.0,94.0,47.0,24.0,APPROVED,1946.0
FL: JACKSONVILLE,12/12/2020 15:02:00,36.0,1240.0,691.0,229.0,115.0,76.0,91.0,44.0,25.0,APPROVED,1931.0
FL: JACKSONVILLE,12/12/2020 16:02:00,36.0,1237.0,693.0,222.0,111.0,75.0,87.0,46.0,24.0,APPROVED,1930.0
FL: JACKSONVILLE,12/12/2020 17:03:00,35.0,1240.0,685.0,219.0,114.0,77.0,86.0,47.0,24.0,APPROVED,1925.0
FL: JACKSONVILLE,12/12/2020 18:03:00,37.0,1238.0,683.0,216.0,112.0,78.0,84.0,47.0,23.0,APPROVED,1921.0
FL: JACKSONVILLE,12/12/2020 19:03:00,35.0,1229.0,677.0,216.0,112.0,77.0,84.0,46.0,24.0,APPROVED,1906.0
FL: JACKSONVILLE,12/12/2020 20:03:00,36.0,1191.0,657.0,204.0,107.0,75.0,82.0,45.0,23.0,APPROVED,1848.0
FL: JACKSONVILLE,12/12/2020 21:03:00,35.0,1167.0,629.0,200.0,101.0,70.0,78.0,43.0,23.0,APPROVED,1796.0
FL: JACKSONVILLE,12/12/2020 22:04:00,35.0,1177.0,621.0,199.0,100.0,70.0,77.0,42.0,22.0,APPROVED,1798.0
FL: JACKSONVILLE,12/12/2020 23:04:00,36.0,1169.0,623.0,197.0,101.0,68.0,74.0,44.0,23.0,APPROVED,1792.0
FL: JACKSONVILLE,12/13/2020 00:04:00,35.0,1185.0,637.0,201.0,104.0,70.0,78.0,42.0,23.0,APPROVED,1822.0
FL: JACKSONVILLE,12/13/2020 01:04:00,37.0,1182.0,634.0,206.0,103.0,73.0,79.0,41.0,23.0,APPROVED,1816.0
FL: JACKSONVILLE,12/13/2020 02:05:00,36.0,1187.0,633.0,198.0,102.0,70.0,79.0,43.0,22.0,APPROVED,1820.0
FL: JACKSONVILLE,12/13/2020 03:05:00,36.0,1191.0,635.0,203.0,105.0,71.0,80.0,43.0,23.0,APPROVED,1826.0
FL: JACKSONVILLE,12/13/2020 04:05:00,34.0,1182.0,635.0,200.0,104.0,71.0,79.0,42.0,22.0,APPROVED,1817.0
FL: JACKSONVILLE,12/13/2020 05:05:00,36.0,1192.0,636.0,203.0,102.0,73.0,79.0,42.0,23.0,APPROVED,1828.0
FL: JACKSONVILLE,12/13/2020 06:05:00,35.0,1185.0,636.0,206.0,102.0,72.0,80.0,44.0,23.0,APPROVED,1821.0
FL: JACKSONVILLE,12/13/2020 07:06:00,36.0,1189.0,646.0,204.0,107.0,74.0,83.0,43.0,23.0,APPROVED,1835.0
FL: JACKSONVILLE,12/13/2020 08:06:00,35.0,1195.0,645.0,207.0,104.0,74.0,83.0,45.0,24.0,APPROVED,1840.0
FL: JACKSONVILLE,12/13/2020 09:06:00,37.0,1195.0,649.0,213.0,108.0,74.0,80.0,43.0,22.0,APPROVED,1844.0
FL: JACKSONVILLE,12/13/2020 10:06:00,36.0,1209.0,655.0,208.0,106.0,75.0,82.0,44.0,22.0,APPROVED,1864.0
FL: JACKSONVILLE,12/13/2020 11:07:00,36.0,1210.0,659.0,207.0,107.0,74.0,85.0,43.0,24.0,APPROVED,1869.0
FL: JACKSONVILLE,12/13/2020 12:07:00,36.0,1204.0,656.0,211.0,110.0,73.0,82.0,45.0,24.0,APPROVED,1860.0
FL: JACKSONVILLE,12/13/2020 13:07:00,35.0,1206.0,664.0,213.0,106.0,75.0,85.0,43.0,22.0,APPROVED,1870.0
FL: JACKSONVILLE,12/13/2020 14:07:00,36.0,1210.0,659.0,213.0,107.0,75.0,85.0,44.0,23.0,APPROVED,1869.0
FL: JACKSONVILLE,12/13/2020 15:07:00,37.0,1199.0,661.0,210.0,108.0,75.0,85.0,44.0,23.0,APPROVED,1860.0
FL: JACKSONVILLE,12/13/2020 16:08:00,35.0,1205.0,662.0,212.0,108.0,74.0,84.0,43.0,23.0,APPROVED,1867.0
FL: JACKSONVILLE,12/13/2020 17:08:00,35.0,1205.0,664.0,211.0,108.0,73.0,85.0,46.0,24.0,APPROVED,1869.0
FL: JACKSONVILLE,12/13/2020 18:08:00,35.0,1209.0,660.0,212.0,110.0,73.0,83.0,45.0,23.0,APPROVED,1869.0
FL: JACKSONVILLE,12/13/2020 19:08:00,33.0,1204.0,651.0,205.0,108.0,72.0,80.0,44.0,22.0,APPROVED,1855.0
FL: JACKSONVILLE,12/13/2020 20:08:00,35.0,1204.0,643.0,203.0,106.0,72.0,78.0,45.0,23.0,APPROVED,1847.0
FL: JACKSONVILLE,12/13/2020 21:09:00,37.0,1190.0,640.0,201.0,106.0,71.0,76.0,44.0,24.0,APPROVED,1830.0
FL: JACKSONVILLE,12/13/2020 22:09:00,35.0,1198.0,639.0,208.0,103.0,70.0,77.0,44.0,23.0,APPROVED,1837.0
FL: JACKSONVILLE,12/13/2020 23:09:00,34.0,1198.0,644.0,202.0,105.0,72.0,80.0,43.0,23.0,APPROVED,1842.0
FL: JACKSONVILLE,12/14/2020 00:09:00,36.0,1190.0,639.0,203.0,104.0,72.0,79.0,45.0,22.0,APPROVED,1829.0
FL: JACKSONVILLE,12/14/2020 01:10:00,36.0,1184.0,631.0,202.0,102.0,70.0,81.0,42.0,22.0,APPROVED,1815.0
FL: JACKSONVILLE,12/14/2020 02:10:00,36.0,1186.0,639.0,207.0,103.0,72.0,81.0,44.0,23.0,APPROVED,1825.0
FL: JACKSONVILLE,12/14/2020 03:10:00,36.0,1205.0,640.0,205.0,104.0,73.0,81.0,43.0,23.0,APPROVED,1845.0
FL: JACKSONVILLE,12/14/2020 04:10:00,35.0,1202.0,636.0,204.0,103.0,74.0,82.0,41.0,23.0,APPROVED,1838.0
FL: JACKSONVILLE,12/14/2020 05:10:00,36.0,1191.0,636.0,205.0,102.0,73.0,81.0,42.0,23.0,APPROVED,1827.0
FL: JACKSONVILLE,12/14/2020 06:11:00,35.0,1177.0,631.0,204.0,104.0,73.0,79.0,43.0,24.0,APPROVED,1808.0
FL: JACKSONVILLE,12/14/2020 07:11:00,34.0,1181.0,629.0,201.0,103.0,73.0,81.0,42.0,23.0,APPROVED,1810.0
